"ID","PARENT_ID","URI","FILE_PATH","NAME","METHOD","STATUS","SIZE","TYPE","EXT","LAST_MODIFIED","EXTENSION_MISMATCH","HASH","FORMAT_COUNT","PUID","MIME_TYPE","FORMAT_NAME","FORMAT_VERSION"
"215","1","file:/data/h362_qdb-TEI-02.xml","/data/h362_qdb-TEI-02.xml","h362_qdb-TEI-02.xml","Signature","Done","4616864","File","xml","2026-05-26T06:23:32","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"216","1","file:/data/h370_qdb-TEI-02.xml","/data/h370_qdb-TEI-02.xml","h370_qdb-TEI-02.xml","Signature","Done","10354013","File","xml","2026-05-26T06:23:32","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"217","1","file:/data/h364_qdb-TEI-02.xml","/data/h364_qdb-TEI-02.xml","h364_qdb-TEI-02.xml","Signature","Done","7919174","File","xml","2026-05-26T06:23:32","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"218","1","file:/data/h369_qdb-TEI-02.xml","/data/h369_qdb-TEI-02.xml","h369_qdb-TEI-02.xml","Signature","Done","5006836","File","xml","2026-05-26T06:23:32","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"219","1","file:/data/h363_qdb-TEI-02.xml","/data/h363_qdb-TEI-02.xml","h363_qdb-TEI-02.xml","Signature","Done","5690540","File","xml","2026-05-26T06:23:32","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"220","1","file:/data/h373_qdb-TEI-02.xml","/data/h373_qdb-TEI-02.xml","h373_qdb-TEI-02.xml","Signature","Done","6814355","File","xml","2026-05-26T06:23:32","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"221","1","file:/data/h375_qdb-TEI-02.xml","/data/h375_qdb-TEI-02.xml","h375_qdb-TEI-02.xml","Signature","Done","10926046","File","xml","2026-05-26T06:23:32","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"222","1","file:/data/h372_qdb-TEI-02.xml","/data/h372_qdb-TEI-02.xml","h372_qdb-TEI-02.xml","Signature","Done","9544584","File","xml","2026-05-26T06:23:32","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"223","1","file:/data/h378_qdb-TEI-02.xml","/data/h378_qdb-TEI-02.xml","h378_qdb-TEI-02.xml","Signature","Done","10039937","File","xml","2026-05-26T06:23:33","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"224","1","file:/data/h377_qdb-TEI-02.xml","/data/h377_qdb-TEI-02.xml","h377_qdb-TEI-02.xml","Signature","Done","8629903","File","xml","2026-05-26T06:23:33","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"225","1","file:/data/h380_qdb-TEI-02.xml","/data/h380_qdb-TEI-02.xml","h380_qdb-TEI-02.xml","Signature","Done","7636785","File","xml","2026-05-26T06:23:33","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"226","1","file:/data/h374_qdb-TEI-02.xml","/data/h374_qdb-TEI-02.xml","h374_qdb-TEI-02.xml","Signature","Done","8120141","File","xml","2026-05-26T06:23:32","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"227","1","file:/data/h382_qdb-TEI-02.xml","/data/h382_qdb-TEI-02.xml","h382_qdb-TEI-02.xml","Signature","Done","7156532","File","xml","2026-05-26T06:23:33","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"228","1","file:/data/h376_qdb-TEI-02.xml","/data/h376_qdb-TEI-02.xml","h376_qdb-TEI-02.xml","Signature","Done","9878186","File","xml","2026-05-26T06:23:32","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"229","1","file:/data/h381_qdb-TEI-02.xml","/data/h381_qdb-TEI-02.xml","h381_qdb-TEI-02.xml","Signature","Done","6875465","File","xml","2026-05-26T06:23:33","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"230","1","file:/data/h379_qdb-TEI-02.xml","/data/h379_qdb-TEI-02.xml","h379_qdb-TEI-02.xml","Signature","Done","6536072","File","xml","2026-05-26T06:23:33","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"231","1","file:/data/h386_qdb-TEI-02.xml","/data/h386_qdb-TEI-02.xml","h386_qdb-TEI-02.xml","Signature","Done","12388149","File","xml","2026-05-26T06:23:33","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"232","1","file:/data/h384_qdb-TEI-02.xml","/data/h384_qdb-TEI-02.xml","h384_qdb-TEI-02.xml","Signature","Done","9528502","File","xml","2026-05-26T06:23:33","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"233","1","file:/data/h385_qdb-TEI-02.xml","/data/h385_qdb-TEI-02.xml","h385_qdb-TEI-02.xml","Signature","Done","10146234","File","xml","2026-05-26T06:23:33","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"234","1","file:/data/h389_qdb-TEI-02.xml","/data/h389_qdb-TEI-02.xml","h389_qdb-TEI-02.xml","Signature","Done","10280076","File","xml","2026-05-26T06:23:33","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"235","1","file:/data/h387_qdb-TEI-02.xml","/data/h387_qdb-TEI-02.xml","h387_qdb-TEI-02.xml","Signature","Done","8899846","File","xml","2026-05-26T06:23:33","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"236","1","file:/data/h392_qdb-TEI-02.xml","/data/h392_qdb-TEI-02.xml","h392_qdb-TEI-02.xml","Signature","Done","5300480","File","xml","2026-05-26T06:23:33","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"237","1","file:/data/h393_qdb-TEI-02.xml","/data/h393_qdb-TEI-02.xml","h393_qdb-TEI-02.xml","Signature","Done","7747655","File","xml","2026-05-26T06:23:33","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"238","1","file:/data/h388_qdb-TEI-02.xml","/data/h388_qdb-TEI-02.xml","h388_qdb-TEI-02.xml","Signature","Done","4829576","File","xml","2026-05-26T06:23:33","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"239","1","file:/data/h383_qdb-TEI-02.xml","/data/h383_qdb-TEI-02.xml","h383_qdb-TEI-02.xml","Signature","Done","5538376","File","xml","2026-05-26T06:23:33","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"240","1","file:/data/h391_qdb-TEI-02.xml","/data/h391_qdb-TEI-02.xml","h391_qdb-TEI-02.xml","Signature","Done","7896429","File","xml","2026-05-26T06:23:33","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"241","1","file:/data/h390_qdb-TEI-02.xml","/data/h390_qdb-TEI-02.xml","h390_qdb-TEI-02.xml","Signature","Done","5331339","File","xml","2026-05-26T06:23:33","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"242","1","file:/data/h394_qdb-TEI-02.xml","/data/h394_qdb-TEI-02.xml","h394_qdb-TEI-02.xml","Signature","Done","8393133","File","xml","2026-05-26T06:23:33","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"243","1","file:/data/h395_qdb-TEI-02.xml","/data/h395_qdb-TEI-02.xml","h395_qdb-TEI-02.xml","Signature","Done","9493761","File","xml","2026-05-26T06:23:33","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"244","1","file:/data/h398_qdb-TEI-02.xml","/data/h398_qdb-TEI-02.xml","h398_qdb-TEI-02.xml","Signature","Done","8031340","File","xml","2026-05-26T06:23:33","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"245","1","file:/data/h397_qdb-TEI-02.xml","/data/h397_qdb-TEI-02.xml","h397_qdb-TEI-02.xml","Signature","Done","6538268","File","xml","2026-05-26T06:23:33","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"246","1","file:/data/h396_qdb-TEI-02.xml","/data/h396_qdb-TEI-02.xml","h396_qdb-TEI-02.xml","Signature","Done","7718531","File","xml","2026-05-26T06:23:33","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"247","1","file:/data/h399_qdb-TEI-02.xml","/data/h399_qdb-TEI-02.xml","h399_qdb-TEI-02.xml","Signature","Done","4812441","File","xml","2026-05-26T06:23:33","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"248","1","file:/data/h400_qdb-TEI-02.xml","/data/h400_qdb-TEI-02.xml","h400_qdb-TEI-02.xml","Signature","Done","6743399","File","xml","2026-05-26T06:23:33","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"249","1","file:/data/h404_qdb-TEI-02.xml","/data/h404_qdb-TEI-02.xml","h404_qdb-TEI-02.xml","Signature","Done","5953737","File","xml","2026-05-26T06:23:33","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"250","1","file:/data/h403_qdb-TEI-02.xml","/data/h403_qdb-TEI-02.xml","h403_qdb-TEI-02.xml","Signature","Done","5246413","File","xml","2026-05-26T06:23:33","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"251","1","file:/data/h402_qdb-TEI-02.xml","/data/h402_qdb-TEI-02.xml","h402_qdb-TEI-02.xml","Signature","Done","5438191","File","xml","2026-05-26T06:23:33","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"252","1","file:/data/h401_qdb-TEI-02.xml","/data/h401_qdb-TEI-02.xml","h401_qdb-TEI-02.xml","Signature","Done","5826080","File","xml","2026-05-26T06:23:33","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"253","1","file:/data/h405_qdb-TEI-02.xml","/data/h405_qdb-TEI-02.xml","h405_qdb-TEI-02.xml","Signature","Done","5134958","File","xml","2026-05-26T06:23:33","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"254","1","file:/data/h407_qdb-TEI-02.xml","/data/h407_qdb-TEI-02.xml","h407_qdb-TEI-02.xml","Signature","Done","6720095","File","xml","2026-05-26T06:23:33","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"255","1","file:/data/h406_qdb-TEI-02.xml","/data/h406_qdb-TEI-02.xml","h406_qdb-TEI-02.xml","Signature","Done","7722248","File","xml","2026-05-26T06:23:33","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"256","1","file:/data/h408_qdb-TEI-02.xml","/data/h408_qdb-TEI-02.xml","h408_qdb-TEI-02.xml","Signature","Done","4164361","File","xml","2026-05-26T06:23:33","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"257","1","file:/data/h410_qdb-TEI-02.xml","/data/h410_qdb-TEI-02.xml","h410_qdb-TEI-02.xml","Signature","Done","7050394","File","xml","2026-05-26T06:23:33","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"258","1","file:/data/h412_qdb-TEI-02.xml","/data/h412_qdb-TEI-02.xml","h412_qdb-TEI-02.xml","Signature","Done","5355065","File","xml","2026-05-26T06:23:33","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"259","1","file:/data/h411_qdb-TEI-02.xml","/data/h411_qdb-TEI-02.xml","h411_qdb-TEI-02.xml","Signature","Done","7584621","File","xml","2026-05-26T06:23:33","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"260","1","file:/data/h409_qdb-TEI-02.xml","/data/h409_qdb-TEI-02.xml","h409_qdb-TEI-02.xml","Signature","Done","2382341","File","xml","2026-05-26T06:23:33","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"261","1","file:/data/h413_qdb-TEI-02.xml","/data/h413_qdb-TEI-02.xml","h413_qdb-TEI-02.xml","Signature","Done","9643098","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"262","1","file:/data/h414_qdb-TEI-02.xml","/data/h414_qdb-TEI-02.xml","h414_qdb-TEI-02.xml","Signature","Done","5785952","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"263","1","file:/data/h415_qdb-TEI-02.xml","/data/h415_qdb-TEI-02.xml","h415_qdb-TEI-02.xml","Signature","Done","6310136","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"264","1","file:/data/h416_qdb-TEI-02.xml","/data/h416_qdb-TEI-02.xml","h416_qdb-TEI-02.xml","Signature","Done","7165226","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"265","1","file:/data/h420_qdb-TEI-02.xml","/data/h420_qdb-TEI-02.xml","h420_qdb-TEI-02.xml","Signature","Done","7730575","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"266","1","file:/data/h417_qdb-TEI-02.xml","/data/h417_qdb-TEI-02.xml","h417_qdb-TEI-02.xml","Signature","Done","5806371","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"267","1","file:/data/h419_qdb-TEI-02.xml","/data/h419_qdb-TEI-02.xml","h419_qdb-TEI-02.xml","Signature","Done","5671595","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"268","1","file:/data/h421_qdb-TEI-02.xml","/data/h421_qdb-TEI-02.xml","h421_qdb-TEI-02.xml","Signature","Done","8641988","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"269","1","file:/data/h418_qdb-TEI-02.xml","/data/h418_qdb-TEI-02.xml","h418_qdb-TEI-02.xml","Signature","Done","5944331","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"270","1","file:/data/h422_qdb-TEI-02.xml","/data/h422_qdb-TEI-02.xml","h422_qdb-TEI-02.xml","Signature","Done","6208758","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"271","1","file:/data/h424_qdb-TEI-02.xml","/data/h424_qdb-TEI-02.xml","h424_qdb-TEI-02.xml","Signature","Done","3199043","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"272","1","file:/data/h423_qdb-TEI-02.xml","/data/h423_qdb-TEI-02.xml","h423_qdb-TEI-02.xml","Signature","Done","6278366","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"273","1","file:/data/h426_qdb-TEI-02.xml","/data/h426_qdb-TEI-02.xml","h426_qdb-TEI-02.xml","Signature","Done","4553598","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"274","1","file:/data/h425_qdb-TEI-02.xml","/data/h425_qdb-TEI-02.xml","h425_qdb-TEI-02.xml","Signature","Done","5483726","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"275","1","file:/data/i433_qdb-TEI-02.xml","/data/i433_qdb-TEI-02.xml","i433_qdb-TEI-02.xml","Signature","Done","12718","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"276","1","file:/data/h430_qdb-TEI-02.xml","/data/h430_qdb-TEI-02.xml","h430_qdb-TEI-02.xml","Signature","Done","4062729","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"277","1","file:/data/h428_qdb-TEI-02.xml","/data/h428_qdb-TEI-02.xml","h428_qdb-TEI-02.xml","Signature","Done","5858030","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"278","1","file:/data/h427_qdb-TEI-02.xml","/data/h427_qdb-TEI-02.xml","h427_qdb-TEI-02.xml","Signature","Done","5905848","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"279","1","file:/data/i432_qdb-TEI-02.xml","/data/i432_qdb-TEI-02.xml","i432_qdb-TEI-02.xml","Signature","Done","1521729","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"280","1","file:/data/i436_qdb-TEI-02.xml","/data/i436_qdb-TEI-02.xml","i436_qdb-TEI-02.xml","Signature","Done","627044","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"281","1","file:/data/h429_qdb-TEI-02.xml","/data/h429_qdb-TEI-02.xml","h429_qdb-TEI-02.xml","Signature","Done","6481854","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"282","1","file:/data/i434_qdb-TEI-02.xml","/data/i434_qdb-TEI-02.xml","i434_qdb-TEI-02.xml","Signature","Done","3689181","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"283","1","file:/data/h431_qdb-TEI-02.xml","/data/h431_qdb-TEI-02.xml","h431_qdb-TEI-02.xml","Signature","Done","5922057","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"284","1","file:/data/i437_qdb-TEI-02.xml","/data/i437_qdb-TEI-02.xml","i437_qdb-TEI-02.xml","Signature","Done","3948958","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"285","1","file:/data/i435_qdb-TEI-02.xml","/data/i435_qdb-TEI-02.xml","i435_qdb-TEI-02.xml","Signature","Done","2428767","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"286","1","file:/data/j441_qdb-TEI-02.xml","/data/j441_qdb-TEI-02.xml","j441_qdb-TEI-02.xml","Signature","Done","4923881","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"287","1","file:/data/j439_qdb-TEI-02.xml","/data/j439_qdb-TEI-02.xml","j439_qdb-TEI-02.xml","Signature","Done","4465770","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"288","1","file:/data/j440_qdb-TEI-02.xml","/data/j440_qdb-TEI-02.xml","j440_qdb-TEI-02.xml","Signature","Done","4066100","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"289","1","file:/data/i438_qdb-TEI-02.xml","/data/i438_qdb-TEI-02.xml","i438_qdb-TEI-02.xml","Signature","Done","5457107","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"290","1","file:/data/j445_qdb-TEI-02.xml","/data/j445_qdb-TEI-02.xml","j445_qdb-TEI-02.xml","Signature","Done","5470426","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"291","1","file:/data/j443_qdb-TEI-02.xml","/data/j443_qdb-TEI-02.xml","j443_qdb-TEI-02.xml","Signature","Done","4068953","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"292","1","file:/data/j444_qdb-TEI-02.xml","/data/j444_qdb-TEI-02.xml","j444_qdb-TEI-02.xml","Signature","Done","3851506","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"293","1","file:/data/j442_qdb-TEI-02.xml","/data/j442_qdb-TEI-02.xml","j442_qdb-TEI-02.xml","Signature","Done","7613821","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"294","1","file:/data/j447_qdb-TEI-02.xml","/data/j447_qdb-TEI-02.xml","j447_qdb-TEI-02.xml","Signature","Done","8484552","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"295","1","file:/data/j446_qdb-TEI-02.xml","/data/j446_qdb-TEI-02.xml","j446_qdb-TEI-02.xml","Signature","Done","3595904","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"296","1","file:/data/j448_qdb-TEI-02.xml","/data/j448_qdb-TEI-02.xml","j448_qdb-TEI-02.xml","Signature","Done","5411342","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"297","1","file:/data/k454_qdb-TEI-02.xml","/data/k454_qdb-TEI-02.xml","k454_qdb-TEI-02.xml","Signature","Done","5875892","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"298","1","file:/data/k452_qdb-TEI-02.xml","/data/k452_qdb-TEI-02.xml","k452_qdb-TEI-02.xml","Signature","Done","3269676","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"299","1","file:/data/k456_qdb-TEI-02.xml","/data/k456_qdb-TEI-02.xml","k456_qdb-TEI-02.xml","Signature","Done","4585247","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"300","1","file:/data/k453_qdb-TEI-02.xml","/data/k453_qdb-TEI-02.xml","k453_qdb-TEI-02.xml","Signature","Done","4688145","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"301","1","file:/data/k450_qdb-TEI-02.xml","/data/k450_qdb-TEI-02.xml","k450_qdb-TEI-02.xml","Signature","Done","3566854","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"302","1","file:/data/k451_qdb-TEI-02.xml","/data/k451_qdb-TEI-02.xml","k451_qdb-TEI-02.xml","Signature","Done","4332978","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"303","1","file:/data/j449_qdb-TEI-02.xml","/data/j449_qdb-TEI-02.xml","j449_qdb-TEI-02.xml","Signature","Done","4901398","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"304","1","file:/data/k457_qdb-TEI-02.xml","/data/k457_qdb-TEI-02.xml","k457_qdb-TEI-02.xml","Signature","Done","5144389","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"305","1","file:/data/k459_qdb-TEI-02.xml","/data/k459_qdb-TEI-02.xml","k459_qdb-TEI-02.xml","Signature","Done","5311169","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"306","1","file:/data/k455_qdb-TEI-02.xml","/data/k455_qdb-TEI-02.xml","k455_qdb-TEI-02.xml","Signature","Done","8115255","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"307","1","file:/data/k458_qdb-TEI-02.xml","/data/k458_qdb-TEI-02.xml","k458_qdb-TEI-02.xml","Signature","Done","6079976","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"308","1","file:/data/k461_qdb-TEI-02.xml","/data/k461_qdb-TEI-02.xml","k461_qdb-TEI-02.xml","Signature","Done","7860394","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"309","1","file:/data/k464_qdb-TEI-02.xml","/data/k464_qdb-TEI-02.xml","k464_qdb-TEI-02.xml","Signature","Done","6565339","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"310","1","file:/data/k463_qdb-TEI-02.xml","/data/k463_qdb-TEI-02.xml","k463_qdb-TEI-02.xml","Signature","Done","6537411","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"311","1","file:/data/k468_qdb-TEI-02.xml","/data/k468_qdb-TEI-02.xml","k468_qdb-TEI-02.xml","Signature","Done","6792298","File","xml","2026-05-26T06:23:35","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"312","1","file:/data/k460_qdb-TEI-02.xml","/data/k460_qdb-TEI-02.xml","k460_qdb-TEI-02.xml","Signature","Done","5974617","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"313","1","file:/data/k465_qdb-TEI-02.xml","/data/k465_qdb-TEI-02.xml","k465_qdb-TEI-02.xml","Signature","Done","3478376","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"314","1","file:/data/k462_qdb-TEI-02.xml","/data/k462_qdb-TEI-02.xml","k462_qdb-TEI-02.xml","Signature","Done","5933367","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"315","1","file:/data/k466_qdb-TEI-02.xml","/data/k466_qdb-TEI-02.xml","k466_qdb-TEI-02.xml","Signature","Done","6299340","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"316","1","file:/data/k467_qdb-TEI-02.xml","/data/k467_qdb-TEI-02.xml","k467_qdb-TEI-02.xml","Signature","Done","6540791","File","xml","2026-05-26T06:23:34","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"317","1","file:/data/k469_qdb-TEI-02.xml","/data/k469_qdb-TEI-02.xml","k469_qdb-TEI-02.xml","Signature","Done","8897507","File","xml","2026-05-26T06:23:35","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"318","1","file:/data/k470_qdb-TEI-02.xml","/data/k470_qdb-TEI-02.xml","k470_qdb-TEI-02.xml","Signature","Done","5453075","File","xml","2026-05-26T06:23:35","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"319","1","file:/data/k472_qdb-TEI-02.xml","/data/k472_qdb-TEI-02.xml","k472_qdb-TEI-02.xml","Signature","Done","7098343","File","xml","2026-05-26T06:23:35","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"320","1","file:/data/k471_qdb-TEI-02.xml","/data/k471_qdb-TEI-02.xml","k471_qdb-TEI-02.xml","Signature","Done","2659583","File","xml","2026-05-26T06:23:35","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"321","1","file:/data/k474_qdb-TEI-02.xml","/data/k474_qdb-TEI-02.xml","k474_qdb-TEI-02.xml","Signature","Done","6281698","File","xml","2026-05-26T06:23:35","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"322","1","file:/data/k473_qdb-TEI-02.xml","/data/k473_qdb-TEI-02.xml","k473_qdb-TEI-02.xml","Signature","Done","6333354","File","xml","2026-05-26T06:23:35","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
"323","1","file:/data/k475_qdb-TEI-02.xml","/data/k475_qdb-TEI-02.xml","k475_qdb-TEI-02.xml","Signature","Done","5905314","File","xml","2026-05-26T06:23:35","false","","1","fmt/1476","application/tei+xml","TEI P5 - Single Text File","P5"
